   2.6113210799281291e+02	   2.4761930274183266e+02	
   2.4241075630072041e+02	   2.4767832173660850e+02	
   2.5086789200718690e+02	   2.6438069725816734e+02	
   2.5944584393803154e+02	   2.3489860154640013e+02	
   2.3033946003593493e+02	   2.5180965137091633e+02	
   2.3877078030984202e+02	   2.6866083907215994e+02	
   2.5773531709109494e+02	   2.2199486867909081e+02	
   2.1809571668165253e+02	   2.5600000000000000e+02	
   2.2649960945138423e+02	   2.7300256566045459e+02	
   2.5599999999999991e+02	   2.0890412519051617e+02	
   2.0567580435824371e+02	   2.6025064141511365e+02	
   2.1405059553700673e+02	   2.7740721582249267e+02	
   2.5423934981268451e+02	   1.9562227595758281e+02	
   1.9307589330551011e+02	   2.6456288632899708e+02	
   2.0141984419322230e+02	   2.8187616744675023e+02	
   2.5245280771084975e+02	   1.8214510541240037e+02	
   1.8029204194543738e+02	   2.6893808372337514e+02	
   1.8860334650614686e+02	   2.8641083894783515e+02	
   2.5063979831861747e+02	   1.6846827308136344e+02	
   1.6732019277124593e+02	   2.7337762225590581e+02	
   1.7559697477926298e+02	   2.9101269076745461e+02	
   2.4879972908471001e+02	   1.5458730892449006e+02	
   1.5415616805373313e+02	   2.7788293172965911e+02	
   1.6239647810123151e+02	   2.9568322694259081e+02	
   2.4693198963675889e+02	   1.4049760846450587e+02	
   1.4079566535536190e+02	   2.8245548462839389e+02	
   1.4899747771375598e+02	   3.0042399674442083e+02	
   2.4503595110626307e+02	   1.2619442769452189e+02	
   1.2723425284197759e+02	   2.8709679772109462e+02	
   1.3539546216889448e+02	   3.0523659639173309e+02	
   2.6814721963766522e+02	   2.5174935858488638e+02	
   2.4060367602156091e+02	   2.3504825685458167e+02	
   2.5773531709109494e+02	   2.6875192424534094e+02	
   2.6648735111574820e+02	   2.3887422734200590e+02	
   2.2843324849574728e+02	   2.3911888123712009e+02	
   2.4551264888425163e+02	   2.7312577265799410e+02	
   2.6480325093657694e+02	   2.2581113797879141e+02	
   2.1608770690481396e+02	   2.4324807575465908e+02	
   2.3311154756489964e+02	   2.7756347287229187e+02	
   2.6309438457830021e+02	   2.1255594436023551e+02	
   2.0356324442125845e+02	   2.4743711367100295e+02	
   2.2052807710849831e+02	   2.8206643338385868e+02	
   2.6136020168138236e+02	   1.9910437750288619e+02	
   1.9085594306932981e+02	   2.5168730542554161e+02	
   2.0775818486755770e+02	   2.8663610442152276e+02	
   2.5960013545764485e+02	   1.8545204099094960e+02	
   1.7796176963869641e+02	   2.5600000000000000e+02	
   1.9479769722003596e+02	   2.9127397950452519e+02	
   2.5781360207264817e+02	   1.7159440618560046e+02	
   1.6487657141649802e+02	   2.6037658634593180e+02	
   1.8164231502142366e+02	   2.9598159706997876e+02	
   2.5599999999999991e+02	   1.5752680721653385e+02	
   1.5159607172829669e+02	   2.6481849487613130e+02	
   1.6828760885010507e+02	   3.0076054217430283e+02	
   2.5415870934608992e+02	   1.4324443574412274e+02	
   1.3811586527786676e+02	   2.6932719902332622e+02	
   1.5472901403494956e+02	   3.0561244827258599e+02	
   2.5228909114365820e+02	   1.2874233547982834e+02	
   1.2443141327515762e+02	   2.7390421686972110e+02	
   1.4096182545340704e+02	   3.1053899908007355e+02	
   2.7536715206046944e+02	   2.5600000000000000e+02	
   2.3877078030984202e+02	   2.2223776247424018e+02	
   2.6480325093657694e+02	   2.7325077829783351e+02	
   2.7373596144575072e+02	   2.4296678330807063e+02	
   2.2649960945138423e+02	   2.2624551009420449e+02	
   2.5245280771084975e+02	   2.7772202781988227e+02	
   2.7208060504414726e+02	   2.2974048192440904e+02	
   2.1405059553700673e+02	   2.3031134101300884e+02	
   2.3991939495585251e+02	   2.8225951807559096e+02	
   2.7040054183057964e+02	   2.1631677305740914e+02	
   2.0141984419322230e+02	   2.3443652712770813e+02	
   2.2719891633884041e+02	   2.8686473206645951e+02	
   2.6869521450853733e+02	   2.0269120390669502e+02	
   1.8860334650614686e+02	   2.3862237774409422e+02	
   2.1428715232909127e+02	   2.9153919739553669e+02	
   2.6696404889373679e+02	   1.8885918673854582e+02	
   1.7559697477926295e+02	   2.4287024096220449e+02	
   2.0117975553131564e+02	   2.9628448795687251e+02	
   2.6520645326954997e+02	   1.7481599373576839e+02	
   1.6239647810123151e+02	   2.4718150512386870e+02	
   1.8787224580532970e+02	   3.0110222570235089e+02	
   2.6342181771268332e+02	   1.6055675160987127e+02	
   1.4899747771375601e+02	   2.5155760032555793e+02	
   1.7436000516048239e+02	   3.0599408249006746e+02	
   2.6160951338749317e+02	   1.4607643596264245e+02	
   1.3539546216889448e+02	   2.5600000000000000e+02	
   1.6063827241261421e+02	   3.1096178201867878e+02	
